paper_id,source_record_id,reading_tier,case_id,condition_id,time_or_stage,spatial_location,parameter_group,parameter_name,reported_value,reported_unit,normalized_value,normalized_unit,value_status,definition,source_location,source_type,extraction_status,verification_status,notes,parameter_record_id,context_id,parameter_role,parameter_context,reference_frame,state_qualifier,event_id,interval_id,history_id,ratio_id,dimensionless_definition_id,process_relation_id,source_locator_id,sign_convention,missing_reason,schema_version
D009,D-RDE-04,tier1,D009-B4,D009-B4,,,rde_detonation,L_E_over_L_D,0.55,,,,reported,Droplet evaporation distance divided by detonation height,"PDF p.12, Table 3",text,complete,verified,Parameter name is a Pilot schema gap.,PAR-D009-0016,CTX-D009-D009-B4,measured_output,rde_characteristic_scale,,,,,,RATIO-D009-003,,PROC-D009-001,LOC-D009-0006,,,1.1
D009,D-RDE-04,tier1,D009-B4,D009-B4,,,rde_detonation,detonation_wave_velocity,1618,m/s,1618,m/s,reported,Mean rotating-detonation wave velocity,"PDF p.12, Tables 3–4",text,complete,verified,,PAR-D009-0017,CTX-D009-D009-B4,measured_output,,,,,,,,,PROC-D009-001,LOC-D009-0007,,,1.1
D009,D-RDE-04,tier1,D009-B5,D009-B5,,,droplet_initial,droplet_diameter_initial,5,μm,4.9999999999999996e-06,m,reported,Uniform initial droplet diameter,"PDF p.10, Table 2",text,complete,verified,,PAR-D009-0018,CTX-D009-D009-B5,initial_condition,,,,,,,,,,LOC-D009-0005,,,1.1
D009,D-RDE-04,tier1,D009-B5,D009-B5,,,mixing,equivalence_ratio,0,,,,reported,Pre-evaporation equivalence ratio φ_pre,"PDF p.10, Table 2",text,complete,verified,,PAR-D009-0019,CTX-D009-D009-B5,measured_output,,,,,,,,,PROC-D009-001,LOC-D009-0005,,,1.1
D009,D-RDE-04,tier1,D009-B5,D009-B5,,,rde_detonation,L_E_over_L_D,0.84,,,,reported,Droplet evaporation distance divided by detonation height,"PDF p.12, Table 3",text,complete,verified,Parameter name is a Pilot schema gap.,PAR-D009-0020,CTX-D009-D009-B5,measured_output,rde_characteristic_scale,,,,,,RATIO-D009-004,,PROC-D009-001,LOC-D009-0006,,,1.1
D009,D-RDE-04,tier1,D009-C4,D009-C4,,,droplet_initial,droplet_diameter_initial,5,μm,4.9999999999999996e-06,m,reported,Uniform initial droplet diameter,"PDF p.10, Table 2",text,complete,verified,,PAR-D009-0021,CTX-D009-D009-C4,initial_condition,,,,,,,,,,LOC-D009-0005,,,1.1
D009,D-RDE-04,tier1,D009-C4,D009-C4,,,mixing,equivalence_ratio,0.4,,,,reported,Pre-evaporation equivalence ratio φ_pre,"PDF p.10, Table 2",text,complete,verified,,PAR-D009-0022,CTX-D009-D009-C4,measured_output,,,,,,,,,PROC-D009-001,LOC-D009-0005,,,1.1
D009,D-RDE-04,tier1,D009-C4,D009-C4,,,rde_detonation,detonation_wave_velocity,1686,m/s,1686,m/s,reported,Mean rotating-detonation wave velocity,"PDF p.12, Tables 3–4",text,complete,verified,,PAR-D009-0023,CTX-D009-D009-C4,measured_output,,,,,,,,,PROC-D009-001,LOC-D009-0007,,,1.1
D009,D-RDE-04,tier1,D009-C5,D009-C5,,,droplet_initial,droplet_diameter_initial,5,μm,4.9999999999999996e-06,m,reported,Uniform initial droplet diameter,"PDF p.10, Table 2",text,complete,verified,,PAR-D009-0024,CTX-D009-D009-C5,initial_condition,,,,,,,,,,LOC-D009-0005,,,1.1
D009,D-RDE-04,tier1,D009-C5,D009-C5,,,mixing,equivalence_ratio,0.5,,,,reported,Pre-evaporation equivalence ratio φ_pre,"PDF p.10, Table 2",text,complete,verified,,PAR-D009-0025,CTX-D009-D009-C5,measured_output,,,,,,,,,PROC-D009-001,LOC-D009-0005,,,1.1
D009,D-RDE-04,tier1,D009-C5,D009-C5,,,rde_detonation,detonation_wave_velocity,1701,m/s,1701,m/s,reported,Mean rotating-detonation wave velocity,"PDF p.12, Tables 3–4",text,complete,verified,,PAR-D009-0026,CTX-D009-D009-C5,measured_output,,,,,,,,,PROC-D009-001,LOC-D009-0007,,,1.1
D009,D-RDE-04,tier1,D009-C6,D009-C6,,,droplet_initial,droplet_diameter_initial,5,μm,4.9999999999999996e-06,m,reported,Uniform initial droplet diameter,"PDF p.10, Table 2",text,complete,verified,,PAR-D009-0027,CTX-D009-D009-C6,initial_condition,,,,,,,,,,LOC-D009-0005,,,1.1
D009,D-RDE-04,tier1,D009-C6,D009-C6,,,mixing,equivalence_ratio,0.6,,,,reported,Pre-evaporation equivalence ratio φ_pre,"PDF p.10, Table 2",text,complete,verified,,PAR-D009-0028,CTX-D009-D009-C6,measured_output,,,,,,,,,PROC-D009-001,LOC-D009-0005,,,1.1
D009,D-RDE-04,tier1,D009-C6,D009-C6,,,rde_detonation,detonation_wave_velocity,1711,m/s,1711,m/s,reported,Mean rotating-detonation wave velocity,"PDF p.12, Tables 3–4",text,complete,verified,,PAR-D009-0029,CTX-D009-D009-C6,measured_output,,,,,,,,,PROC-D009-001,LOC-D009-0007,,,1.1
C014,C-SD-07,tier1,C014-C01,C014-C01,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0003; no numeric value was added.,PAR-C014-0051,CTX-C014-C014-C01,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C01,C014-C01,,,shock_structure,post_shock_density,NV,,,,NV,post-shock gas density referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0003; no numeric value was added.,PAR-C014-0052,CTX-C014-C014-C01,measured_input,post_shock_freestream,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C01,C014-C01,,,droplet_initial,droplet_diameter_initial,NV,,,,NV,droplet length scale referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0003; no numeric value was added.,PAR-C014-0053,CTX-C014-C014-C01,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C01,C014-C01,,,droplet_initial,surface_tension,NV,,,,NV,surface tension referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0003; no numeric value was added.,PAR-C014-0054,CTX-C014-C014-C01,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C02,C014-C02,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0009; no numeric value was added.,PAR-C014-0055,CTX-C014-C014-C02,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C02,C014-C02,,,shock_structure,post_shock_density,NV,,,,NV,post-shock gas density referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0009; no numeric value was added.,PAR-C014-0056,CTX-C014-C014-C02,measured_input,post_shock_freestream,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C02,C014-C02,,,droplet_initial,droplet_diameter_initial,NV,,,,NV,droplet length scale referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0009; no numeric value was added.,PAR-C014-0057,CTX-C014-C014-C02,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C02,C014-C02,,,droplet_initial,surface_tension,NV,,,,NV,surface tension referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0009; no numeric value was added.,PAR-C014-0058,CTX-C014-C014-C02,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C03,C014-C03,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0015; no numeric value was added.,PAR-C014-0059,CTX-C014-C014-C03,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C03,C014-C03,,,shock_structure,post_shock_density,NV,,,,NV,post-shock gas density referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0015; no numeric value was added.,PAR-C014-0060,CTX-C014-C014-C03,measured_input,post_shock_freestream,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C03,C014-C03,,,droplet_initial,droplet_diameter_initial,NV,,,,NV,droplet length scale referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0015; no numeric value was added.,PAR-C014-0061,CTX-C014-C014-C03,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C03,C014-C03,,,droplet_initial,surface_tension,NV,,,,NV,surface tension referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0015; no numeric value was added.,PAR-C014-0062,CTX-C014-C014-C03,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C04,C014-C04,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0021; no numeric value was added.,PAR-C014-0063,CTX-C014-C014-C04,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C04,C014-C04,,,shock_structure,post_shock_density,NV,,,,NV,post-shock gas density referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0021; no numeric value was added.,PAR-C014-0064,CTX-C014-C014-C04,measured_input,post_shock_freestream,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C04,C014-C04,,,droplet_initial,droplet_diameter_initial,NV,,,,NV,droplet length scale referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0021; no numeric value was added.,PAR-C014-0065,CTX-C014-C014-C04,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C04,C014-C04,,,droplet_initial,surface_tension,NV,,,,NV,surface tension referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0021; no numeric value was added.,PAR-C014-0066,CTX-C014-C014-C04,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C05,C014-C05,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0027; no numeric value was added.,PAR-C014-0067,CTX-C014-C014-C05,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C05,C014-C05,,,shock_structure,post_shock_density,NV,,,,NV,post-shock gas density referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0027; no numeric value was added.,PAR-C014-0068,CTX-C014-C014-C05,measured_input,post_shock_freestream,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C05,C014-C05,,,droplet_initial,droplet_diameter_initial,NV,,,,NV,droplet length scale referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0027; no numeric value was added.,PAR-C014-0069,CTX-C014-C014-C05,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C05,C014-C05,,,droplet_initial,surface_tension,NV,,,,NV,surface tension referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0027; no numeric value was added.,PAR-C014-0070,CTX-C014-C014-C05,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C06,C014-C06,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0033; no numeric value was added.,PAR-C014-0071,CTX-C014-C014-C06,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C06,C014-C06,,,shock_structure,post_shock_density,NV,,,,NV,post-shock gas density referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0033; no numeric value was added.,PAR-C014-0072,CTX-C014-C014-C06,measured_input,post_shock_freestream,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C06,C014-C06,,,droplet_initial,droplet_diameter_initial,NV,,,,NV,droplet length scale referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0033; no numeric value was added.,PAR-C014-0073,CTX-C014-C014-C06,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C06,C014-C06,,,droplet_initial,surface_tension,NV,,,,NV,surface tension referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0033; no numeric value was added.,PAR-C014-0074,CTX-C014-C014-C06,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C07,C014-C07,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0039; no numeric value was added.,PAR-C014-0075,CTX-C014-C014-C07,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C07,C014-C07,,,shock_structure,post_shock_density,NV,,,,NV,post-shock gas density referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0039; no numeric value was added.,PAR-C014-0076,CTX-C014-C014-C07,measured_input,post_shock_freestream,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C07,C014-C07,,,droplet_initial,droplet_diameter_initial,NV,,,,NV,droplet length scale referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0039; no numeric value was added.,PAR-C014-0077,CTX-C014-C014-C07,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C07,C014-C07,,,droplet_initial,surface_tension,NV,,,,NV,surface tension referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0039; no numeric value was added.,PAR-C014-0078,CTX-C014-C014-C07,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C08,C014-C08,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0045; no numeric value was added.,PAR-C014-0079,CTX-C014-C014-C08,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C08,C014-C08,,,shock_structure,post_shock_density,NV,,,,NV,post-shock gas density referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0045; no numeric value was added.,PAR-C014-0080,CTX-C014-C014-C08,measured_input,post_shock_freestream,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C08,C014-C08,,,droplet_initial,droplet_diameter_initial,NV,,,,NV,droplet length scale referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0045; no numeric value was added.,PAR-C014-0081,CTX-C014-C014-C08,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C014,C-SD-07,tier1,C014-C08,C014-C08,,,droplet_initial,surface_tension,NV,,,,NV,surface tension referenced by the reported We definition,"PDF p.5, Table 1",table,partial,issue,Schema 1.1 reference component for PAR-C014-0045; no numeric value was added.,PAR-C014-0082,CTX-C014-C014-C08,measured_input,weber_reference_component,,,,,,,,,LOC-C014-0002,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
C016,C-SD-09,tier1,C016-C01,C016-C01,,,shock_structure,post_shock_velocity,NV,,,,NV,post-shock gas velocity referenced by the reported We definition,"PDF p.13, Fig. 6 labels",figure,partial,issue,Schema 1.1 reference component for PAR-C016-0004; no numeric value was added.,PAR-C016-0023,CTX-C016-C016-C01,measured_input,post_shock_freestream,NV,,,,,,,,LOC-C016-0003,,"The reported We definition identifies this component, but a standalone numeric value is not verified in the existing Pilot extraction.",1.1
